,Review_Text,Rating,Persona,Age,Location,Body_Type,Review_Date,Item_Name
1259,"I purchased these pants about a month ago and have only worn them maybe 4 times for every day use, and have only washed them twice- following the washing instructions. Every time I after wear them I noticed more and more pilling on the material that covers the thighs. I do not understand why this is happening, as I am not doing any strenuous activities while wearing the pants.",1,RUNNER,18-24,"WINNIPEG, MB",PETITE,"NOVEMBER 23, 2017","Align Pant II 25"""
1260,"I have only been extremely disappointed with the quality of Lululemon clothing twice, and unfortunately that includes these pants. I bought them four months ago in black and in dark shadow. I was excited for the breathable material, cropped fit and high waist. I was not expecting the material to pull in several spots on the top of my thigh, nor was I expecting the piling to be so severe on the outside thigh as well as the inside thigh. The inside seam has already started to de-thread in places, so I can't even wear them. It feels like a waste of $200+. I am so disappointed in the poor quality of these pants and it makes me wonder whether or not Lululemon is creating sustainable, well produced clothing anymore.",1,SWEATY GENERALIST,18-24,"OAKVILLE, ON",ATHLETIC,"NOVEMBER 23, 2017","Align Pant II 25"""
1261,"I got these after a lululemon sales associate recommended them, I fell in love after trying them on, I loved the fit as well as the material. After 2-3 wears the leggings started pilling along the thigh, in addition a bit of the stitching started to undo. I took the leggings into a store and was disappointed when the sales associate told me there was nothing they could do.",1,SWEATY GENERALIST,18-24,"CALGARY, AB, CANADA",ATHLETIC,"NOVEMBER 11, 2017","Align Pant II 25"""
1262,"Unfortunately I brought them last year and I have just worn them for yoga. I followed the instructions for washing, and never dry using the dryer. There is so much pilling not just in-between the thigh area but on the front thighs as well, it also lost it's shape and stretched out. Not worth the money for the leggings since I can't use them anymore!",1,YOGI,18-24,,PETITE,"NOVEMBER 6, 2017","Align Pant II 25"""
1263,"I got these pants cause the fabric felt amazing but after wearing them twice they are already pilling at the crotch area. It's extremely disappointing that this is already happening. It's such a shame, they are so comfy. I would absolutely not recommend them though, because of the excessive pilling.",1,SWEATY GENERALIST,18-24,"MONTREAL, QC, CANADA",CURVY,"OCTOBER 26, 2017","Align Pant II 25"""
1264,"Today it has been exactly 10 days since I ordered my first align pants. Received it last week. Today was the second time I was wearing them. I didn't wash them yet. Before beginning my yoga class, I decided to go on the bicycle machine. I was biking very really slowly for 5 minutes at a level of 3, which isn't a high intensity. Kept my legs spread to avoid peeling. I looked down between my legs after 5 minutes but thought it was just my hair caught down in the crotch area. I was so shocked to realize that it was actually the seams that was unraveling. I am really disappointed because today I just received in the mail my second pair of align and already cut the tag out. But I have 2 other align pants in the mail coming. I will be sending them back the moment I receive them :(. I am so disappointed. I loved the feelings of those pants and NEVER had any issues with any Lululemon clothes before :(",1,YOGI,18-24,"MONTREAL, QC, CANADA",ATHLETIC,"OCTOBER 17, 2017","Align Pant II 25"""
1265,"I loved how soft and thin the material was when I first bought the leggings four months ago. However, the softness and thinness caused the leggings to rip at the knee so easily! I often do yoga or workout on my carpet and these leggings could not handle the friction at all. Worst leggings to buy from Lululemon. They are not meant for a person with a very active lifestyle.",1,SWEATY GENERALIST,18-24,"VANCOUVER, BC, CANADA",CURVY,"OCTOBER 11, 2017","Align Pant II 25"""
1266,"I am the person who never writes reviews, but I had to as the quality of these leggings were so bad. When I tried them on in the store, I felt amazing cuz they fitted me like a glove and were so soft. I felt so disappointed as they stretched out and started piling only after a few hours of wearing them. It was not that I worked out in this pair or did an outdoor activity; I wore these for my class, so I just walked from a building to another building back and forth and mostly sat in a chair. I am a petite, 105lb, so it was pretty surprising to see these leggings were not lasting after only one wear. After I washed them (note that I washed them with great care as I didn't want to ruin them more as the seams were already piling), even though I dried them on the rack not by a dryer, they lost the support that it used to have when I firstly tired it on and were piling everywhere. I expected more than this when I paid more than $100 for a pair of leggings, and I am so disappointed by the quality of this product. I can't even return them as I took off the tag and altered the length at the store, so I feel like it was a huge waste of money to invest my $100 on this pair.",1,,18-24,"TORONTO, ON",PETITE,"OCTOBER 8, 2017","Align Pant II 25"""
1267,"I will admit, the quality of these are an improvement over the first version. However, like other reviewers have stated, they're extremely delicate and have stretched out/pillled on me only after a couple of casual wears (no strenuous activity). Disappointed.",1,SWEATY GENERALIST,18-24,"TORONTO, ON, CANADA",ATHLETIC,"SEPTEMBER 18, 2017","Align Pant II 25"""
1268,"I have been a long time shopper at Lululemon and practically live in their clothing. These tights were a huge let down. I bought them in BC and the sales woman had highly recommended them to me. I had worn them about 3 times on the trip, when I came home after the first wash I was very surprised. They had piled throughout the leg and crotch area (which is expected) and I found this very upsetting considering the amount of times I had worn them. They also had a pull in the front of the leg and along the seem at the back above the butt was completely balled up. I have purchased many different pairs of Lululemon tights and not once has this happened so quickly. I called the closest store to me a few times and they couldn't give me a solution. At that point I just wanted to return the tights. I fell in love with these tights as soon as I put them on, but a few wears later was very disappointed. I would not recommend for anyone to buy these tights. I am very upset with the overall quality. Would love if they could make a version of these tights that could withstand a girls legs who rub together constantly.",1,CYCLIST,18-24,"PETERBOROUGH, ON, CANADA",MUSCULAR,"AUGUST 28, 2017","Align Pant II 25"""
1269,"These pants look and feel great but I've worn mine maybe three times, hand washed them to be more gentle, and now the fabric is pulling apart in the upper thigh area....
They're not a tight fit either, they actually run a little big,
I expected them to last way longer than this",1,SWEATY GENERALIST,18-24,,ATHLETIC,"AUGUST 25, 2017","Align Pant II 25"""
1270,"I eagerly purchased these pants after witnessing all the rave about them from my friends and coworkers. Right when I put them on I fell in love, with there next to nothing feel and super soft fabric. I am an avid shopper at lulu lemon as I work in the fitness industry, but unfortunately these pants let me down after only a couple months. Even with proper care and washing I found a tear in the back of the pants. With the price of these pants, if they can rip that easily with minimal activity I don't believe they are worth it. I can no longer wear them and lulu lemon in store wont exchange them. I feel like I just threw away my money.",1,SWEATY GENERALIST,18-24,"BARRIE, ON, CANADA",SOLID,"AUGUST 25, 2017","Align Pant II 25"""
